position,person,personID,start,end
Cabinet Secretary for Health and Wellbeing,Alex Neil,Q1515752,2012-09-05,2014-11-19
"Cabinet Secretary for Health, Wellbeing and Cities Strategy",Nicola Sturgeon,Q467112,2011-05-19,2012-09-05
"Cabinet Secretary for Health, Wellbeing and Sport",Shona Robison,Q444675,2014-11-21,2016-05-18
Cabinet Secretary for Infrastructure and Capital Investment,Alex Neil,Q1515752,2011-05-19,2012-09-05
"Cabinet Secretary for Infrastructure, Investment and Cities",Nicola Sturgeon,Q467112,2012-09-05,2014-11-19
"Cabinet Secretary for Infrastructure, Investment and Cities",Keith Brown,Q1738042,2014-11-21,2016-05-05
Cabinet Secretary for Justice,"Jim Wallace, Baron Wallace of Tankerness",Q333807,1999-05-19,2003-05-21
Cabinet Secretary for Justice,Kenny MacAskill,Q983174,2007-05-17,2014-11-19
Cabinet Secretary for Justice,Michael Matheson,Q121780,2014-11-21,2018-06-26
Cabinet Secretary for Justice,Humza Yousaf,Q174924,2018-06-26,2021-05-20
Cabinet Secretary for Justice and Veterans,Keith Brown,Q1738042,2021-05-18,
"Cabinet Secretary for Net Zero, Energy and Transport",Michael Matheson,Q121780,2021-05-18,
Cabinet Secretary for Parliamentary Business and Government Strategy,Bruce Crawford,Q559391,2011-05-19,2012-09-05
Cabinet Secretary for Rural Affairs and Islands,Mairi Gougeon,Q24014894,2021-05-18,
Cabinet Secretary for Rural Affairs and the Environment,Richard Lochhead,Q1490268,2007-05-17,2011-05-18
Cabinet Secretary for Rural Affairs and the Environment,Richard Lochhead,Q1490268,2011-05-18,2014-11-21
"Cabinet Secretary for Rural Affairs, Food and Environment",Richard Lochhead,Q1490268,2014-11-21,2016-05-18
"Cabinet Secretary for Social Justice, Communities and Pensioners' Rights",Alex Neil,Q1515752,2014-11-21,2016-05-18
"Cabinet Secretary for Social Justice, Housing and Local Government",Shona Robison,Q444675,2021-05-18,
"Cabinet Secretary for Training, Youth and Women’s Employment",Angela Constance,Q524077,2014-04-22,2014-11-19
"Cabinet Secretary for the Constitution, External Affairs and Culture",Angus Robertson,Q480184,2021-05-18,
Cabinet Secretary for the Rural Economy and Connectivity,Fergus Ewing,Q559022,2016-05-18,2021-05-20
"Minister for Business, Energy and Tourism",Fergus Ewing,Q559022,2011-05-20,2016-05-18
Minister for Children and Education,Sam Galbraith,Q2216457,1999-05-17,2000-10-11
Minister for Children and Young People,Adam Ingram,Q349826,2007-05-17,2011-05-25
Minister for Children and Young People,Angela Constance,Q524077,2011-05-20,2011-12-07
Minister for Children and Young People,Aileen Campbell,Q405017,2011-12-06,2016-05-18
Minister for Communities,Margaret Curran,Q291748,2003-05-21,2004-10-04
Minister for Communities,Malcolm Chisholm,Q1886983,2004-10-04,2006-12-23
Minister for Communities,Rhona Brankin,Q544064,2007-01-09,2007-05-16
Minister for Community Safety and Legal Affairs,Fergus Ewing,Q559022,2007-05-17,2011-05-20
Minister for Community Safety and Legal Affairs,Roseanna Cunningham,Q333953,2011-05-25,2014-11-21
Minister for Community Safety and Legal Affairs,Annabelle Ewing,Q564093,2016-05-18,2018-06-26
Minister for Culture and External Affairs,Fiona Hyslop,Q1418512,2009-12-01,2011-05-19
Minister for Culture and Sport,"Mike Watson, Baron Watson of Invergowrie",Q1929744,2001-11-22,2003-03-27
Minister for Drugs Policy,Angela Constance,Q524077,2020-12-18,
Minister for Education and Young People,Cathy Jamieson,Q727460,2001-11-22,2003-05-20
Minister for Education and Young People,Peter Peacock,Q2077496,2003-05-20,2006-11-14
Minister for Education and Young People,Hugh Henry,Q5931093,2006-11-14,2007-05-16
"Minister for Education, Europe and External Affairs",Jack McConnell,Q132040,2000-10-26,2001-11-22
Minister for Employability and Training,Annabelle Ewing,Q564093,2014-11-21,2016-05-18
Minister for Enterprise and Lifelong Learning,Henry McLeish,Q333820,1999-05-17,2000-10-26
Minister for Enterprise and Lifelong Learning,Wendy Alexander,Q511689,2000-10-27,2001-11-08
Minister for Enterprise and Lifelong Learning,Wendy Alexander,Q511689,2000-11-01,2001-11-28
Minister for Enterprise and Lifelong Learning,Wendy Alexander,Q511689,2001-11-28,2002-05-03
Minister for Enterprise and Lifelong Learning,"Jim Wallace, Baron Wallace of Tankerness",Q333807,2003-05-21,2005-06-27
Minister for Enterprise and Lifelong Learning,"Nicol Stephen, Baron Stephen",Q333630,2005-06-27,2007-05-17
"Minister for Enterprise, Transport and Lifelong Learning",Wendy Alexander,Q511689,2001-11-28,2002-05-03
"Minister for Enterprise, Transport and Lifelong Learning",Iain Gray,Q1421398,2002-05-09,2003-05-20
Minister for Environment and Rural Development,Ross Finnie,Q2167587,2001-03,2001-11-08
Minister for Environment and Rural Development,Ross Finnie,Q2167587,2001-11-22,2003-03-27
Minister for Environment and Rural Development,Ross Finnie,Q2167587,2003-05-20,2007-05-16
"Minister for Environment, Climate Change and Land Reform",Michael Russell,Q1929110,2007-05-17,2009-02-12
"Minister for Environment, Climate Change and Land Reform",Stewart Stevenson,Q559613,2011-05-25,2012-09-06
"Minister for Environment, Climate Change and Land Reform",Aileen McLeod,Q405025,2014-11-21,2016-05-18
"Minister for Environment, Sport and Culture",Sam Galbraith,Q2216457,2000-10-27,2001-03
Minister for Europe and International Development,Humza Yousaf,Q174924,2012-09-06,2016-05-18
Minister for Europe and International Development,Alasdair Allan,Q559634,2016-05-18,2018-06-26
Minister for Europe and International Development,Ben Macpherson,Q24052665,2018-06-27,2020-02-17
Minister for Europe and International Development,Jenny Gilruth,Q24026044,2020-02-17,2022-01-24
Minister for Europe and International Development,Neil Gray,Q19882694,2022-01-24,
Minister for Finance,Jack McConnell,Q132040,1999-05-17,2000-10-26
Minister for Finance and Local Government,Angus MacKay,Q544484,2000-10-27,2001-11-08
Minister for Finance and Public Service Reform,Tom McCabe,Q7816757,2004-10-04,2007-05-16
Minister for Finance and Public Services,Andy Kerr,Q526409,2001-11-22,2003-03-27
Minister for Finance and Public Services,Andy Kerr,Q526409,2003-05-20,2004-10-04
"Minister for Further Education, Higher Education and Science",Maureen Watt,Q540381,2007-05-17,2009-02-10
"Minister for Further Education, Higher Education and Science",Keith Brown,Q1738042,2009-02-12,2010-01-18
"Minister for Further Education, Higher Education and Science",Keith Brown,Q1738042,2010-01-18,2010-12-12
"Minister for Further Education, Higher Education and Science",Angela Constance,Q524077,2010-12-12,2011-05-20
"Minister for Further Education, Higher Education and Science",Alasdair Allan,Q559634,2011-05-20,2011-12-07
"Minister for Further Education, Higher Education and Science",Alasdair Allan,Q559634,2011-12-07,2016-05-18
Minister for Gaelic,Alasdair Morrison,Q1669774,1999-07,2001-11
Minister for Gaelic,"Mike Watson, Baron Watson of Invergowrie",Q1929744,2001-11,2003-05-20
Minister for Gaelic,Peter Peacock,Q2077496,2003-05-20,2006-11
Minister for Gaelic,Patricia Ferguson,Q2057182,2006-11,2007-05-03
Minister for Gaelic,Linda Fabiani,Q467097,2007-05-03,2009-02-10
Minister for Gaelic,Michael Russell,Q1929110,2009-02-10,2009-12-01
Minister for Gaelic,Fiona Hyslop,Q1418512,2009-12-01,2011-12-07
Minister for Gaelic,Alasdair Allan,Q559634,2011-12-07,2016-05-18
Minister for Health and Community Care,Susan Deacon,Q544755,1999-05-17,2000-10-11
Minister for Health and Community Care,Susan Deacon,Q544755,2000-10-27,2001-11-08
Minister for Health and Community Care,Malcolm Chisholm,Q1886983,2001-11-22,2003-03-27
Minister for Health and Community Care,Malcolm Chisholm,Q1886983,2003-05-20,2004-10-06
Minister for Health and Community Care,Andy Kerr,Q526409,2004-10-06,2007-05-16
Minister for Housing and Welfare,Wendy Alexander,Q511689,1999-05-19,2000-11-01
Minister for Housing and Welfare,Margaret Burgess,Q289184,2012-09-05,2016-05-18
Minister for Justice,"Jim Wallace, Baron Wallace of Tankerness",Q333807,1999-05-19,2003-05-21
Minister for Justice,Cathy Jamieson,Q727460,2003-05-20,2007-05-18
Minister for Local Government and Community Empowerment,Ben Macpherson,Q24052665,2021-05-20,
Minister for Parliament,Tom McCabe,Q7816757,2000-10-27,2001-11-08
Minister for Parliament,Patricia Ferguson,Q2057182,2001-11-22,2003-05-20
Minister for Parliament,Patricia Ferguson,Q2057182,2003-05-20,2004-10-04
Minister for Parliament,Margaret Curran,Q291748,2004-10-04,2007-05-17
Minister for Parliamentary Business,Bruce Crawford,Q559391,2007-05-17,2011-05-19
Minister for Parliamentary Business,Brian Adam,Q570298,2011-05-25,2012-09-06
Minister for Parliamentary Business,Joe FitzPatrick,Q1612012,2012-09-05,2018-06-26
Minister for Parliamentary Business,Graeme Dey,Q1349075,2018-06-27,2021-05-20
Minister for Public Health,Michael Matheson,Q121780,2011-05-20,2014-11-21
Minister for Public Health,Maureen Watt,Q540381,2014-11-21,2016-05-18
Minister for Public Health,Aileen Campbell,Q405017,2016-05-18,2018-06-26
Minister for Public Health,Joe FitzPatrick,Q1612012,2018-06-26,2020-12-18
Minister for Rural Affairs,Ross Finnie,Q2167587,1999-05-19,2000-10-11
Minister for Rural Development,Ross Finnie,Q2167587,2000-10-27,2001-03
"Minister for Social Inclusion, Local Government and Housing",Wendy Alexander,Q511689,1999-05-19,2000-10-11
Minister for Social Justice,Jackie Baillie,Q544729,2000-10-27,2001-11-08
Minister for Social Justice,Iain Gray,Q1421398,2001-11-22,2002-05-09
Minister for Social Justice,Margaret Curran,Q291748,2002-05-09,2003-05-21
"Minister for Sport, Health Improvement and Mental Health",Maureen Watt,Q540381,2016-05-18,2018-06-27
"Minister for Tourism, Culture and Sport",Frank McAveety,Q1443752,2003-05-21,2004-10-04
"Minister for Tourism, Culture and Sport",Patricia Ferguson,Q2057182,2004-10-04,2007-02-19
Minister for Transport,Tavish Scott,Q1339371,2006-01-30,2007-05-17
Minister for Transport and Planning,Sarah Boyack,Q544089,2001-03,2001-11-08
Minister for Transport and Telecommunications,"Nicol Stephen, Baron Stephen",Q333630,2003-05-20,2005-06-23
Minister for Transport and Telecommunications,Tavish Scott,Q1339371,2005-06-29,2006-01-29
Minister for Transport and Telecommunications,Sarah Boyack,Q544089,2000-10-27,2001-03
Minister for Transport and Veterans,Stewart Stevenson,Q559613,2007-05-17,2010-12-11
Minister for Transport and Veterans,Graeme Dey,Q1349075,2021-05-20,2022-01-24
Minister for Transport and Veterans,Jenny Gilruth,Q24026044,2022-01-24,
Minister for Transport and the Environment,Sarah Boyack,Q544089,1999-05-17,2000-10-11
Minister for UK Negotiations on Scotland's Place in Europe,Michael Russell,Q1929110,2016-08-26,2021-05-20
Minister for Youth Employment,Angela Constance,Q524077,2011-12-07,2014-04-22
Chief Whip and Government Business Manager,Tom McCabe,Q7816757,1999-05-17,2000-10-11
Presiding Officer of the Scottish Parliament,David Steel,Q333847,1999-05-12,2003-05-07
Presiding Officer of the Scottish Parliament,George Reid,Q334480,2003-05-07,2007-05-14
Presiding Officer of the Scottish Parliament,Alex Fergusson,Q559046,2007-05-14,2011-05-11
Presiding Officer of the Scottish Parliament,Tricia Marwick,Q540435,2011-05-11,2016-05-12
Presiding Officer of the Scottish Parliament,Ken Macintosh,Q1738887,2016-05-12,2021-05-13
Presiding Officer of the Scottish Parliament,Alison Johnstone,Q2647232,2021-05-13,
Lord Advocate,"Andrew Hardie, Baron Hardie",Q505043,1997,2000-02
Lord Advocate,"Colin Boyd, Baron Boyd of Duncansby",Q1108359,2000-02-24,2006-10-04
Lord Advocate,Elish Angiolini,Q5361723,2006-10-12,2011-04-30
Lord Advocate,Frank Mulholland,Q5488571,2011-05-19,2016-06-01
Lord Advocate,James Wolffe,Q16849685,2016-06-01,2021-06-22
Lord Advocate,Dorothy Bain,Q5298300,2021-06-22,
Advocate General,"Lynda Clark, Baroness Clark of Calton",Q336111,1999-05-19,2006-01-18
Advocate General,"Neil Davidson, Baron Davidson of Glen Clova",Q1974719,2006-03-21,2010-05-14
Advocate General,"Jim Wallace, Baron Wallace of Tankerness",Q333807,2010-05-14,2015-05-08
Advocate General,Richard Keen,Q7327017,2015-05-29,2020-09-16
Advocate General,"Keith Stewart, Baron Stewart of Dirleton",Q101693608,2020-10-15,
Solicitor General,Elish Angiolini,Q5361723,2001,2006
Solicitor General,John Beckett,Q6221321,2006,2007
Solicitor General,Frank Mulholland,Q5488571,2007-05-19,2011-05-19
Solicitor General,Lesley Thomson,Q6530545,2011-05-19,2016-06-01
Solicitor General,Alison Di Rollo,Q24572562,2016-06-01,2021-06-22
Solicitor General,Ruth Charteris,Q107253258,2021-06-22,
Auditor General,Robert Black,Q21789811,2000-02,2012-03
Auditor General,Caroline Gardner,Q21800675,2012-07,2020-07
Auditor General,Stephen Boyle,Q109513870,2020-07,
